"지점명","평균기온","일강수량"
함양군,24.5,2.6
함양군,24.5,25.9
함양군,24.6,0
함양군,24.6,1.4
함양군,24.6,13.4
함양군,24.7,
함양군,24.7,
함양군,24.7,57.1
함양군,24.8,
함양군,24.9,
함양군,25,
함양군,25,2.4
함양군,25.1,
함양군,25.3,0
함양군,25.3,0.2
함양군,25.3,12.5
함양군,25.3,3.3
함양군,25.6,
함양군,25.6,
함양군,25.6,
함양군,25.7,3.8
함양군,25.8,
함양군,26,0.8
함양군,26.1,
함양군,26.1,
함양군,26.2,0.2
함양군,26.4,
함양군,26.5,
함양군,26.7,
함양군,26.7,
함양군,26.8,
함양군,26.8,2
함양군,26.9,4.2
함양군,27,
함양군,27,7.1
함양군,27.2,
함양군,27.2,0
함양군,27.3,0
함양군,27.5,
함양군,27.7,
함양군,27.8,
함양군,27.9,
함양군,28.1,
함양군,28.1,
함양군,28.1,1.3
함양군,28.3,0
함양군,28.6,
함양군,3,
함양군,3.2,
함양군,3.3,
함양군,3.4,
함양군,3.4,
함양군,3.6,
함양군,3.6,0.2
함양군,3.7,
함양군,3.7,
함양군,3.9,
함양군,4.1,
함양군,4.1,
함양군,4.1,
함양군,4.2,
함양군,4.2,
함양군,4.4,
함양군,4.4,
함양군,4.5,13.4
함양군,4.6,
함양군,4.7,
함양군,4.7,
함양군,4.7,
함양군,4.8,
함양군,4.8,9.7
함양군,5,
함양군,5,0.1
함양군,5.1,6.6
함양군,5.3,0.2
함양군,5.3,0.8
함양군,5.6,
함양군,5.7,
함양군,5.8,
함양군,5.9,
함양군,6.1,
함양군,6.2,
함양군,6.3,
함양군,6.3,0.5
함양군,6.3,0.8
함양군,6.4,
함양군,6.4,0.1
함양군,6.5,
함양군,6.6,
함양군,6.7,
함양군,6.7,
함양군,6.8,
함양군,6.8,
함양군,6.8,2.6
함양군,6.9,
함양군,6.9,
함양군,6.9,14.5
함양군,7,
함양군,7,4.7
함양군,7.1,
함양군,7.2,
함양군,7.3,
함양군,7.3,2.7
함양군,7.4,1.9
함양군,7.5,18.5
함양군,7.6,
함양군,7.7,
함양군,7.7,
함양군,7.7,0
함양군,7.8,
함양군,7.8,0.5
함양군,7.9,
함양군,8.1,
함양군,8.3,
함양군,8.4,
함양군,8.4,
함양군,8.4,0.6
함양군,8.5,
함양군,8.5,
함양군,8.5,
함양군,8.6,
함양군,8.7,
함양군,8.7,
함양군,8.8,
함양군,8.8,
함양군,9.1,
함양군,9.1,
함양군,9.1,1
함양군,9.4,
함양군,9.5,
함양군,9.5,
함양군,9.5,
함양군,9.6,
함양군,9.6,
함양군,9.6,
함양군,9.7,
함양군,9.7,4.3
함양군,9.8,
함양군,9.8,
함양군,9.8,
함양군,9.8,14.4
함양군,9.9,
함양군,9.9,7.1
합천,-0.1,
합천,-0.3,
합천,-0.8,1.2
합천,-0.9,
합천,-0.9,
합천,-1,
합천,-1,
합천,-1.3,
합천,-1.4,
합천,-1.4,
합천,-10.7,
합천,-2.2,
합천,-2.5,
합천,-2.5,
합천,-2.5,
합천,-2.6,
합천,-2.6,
합천,-2.8,
합천,-2.9,
합천,-2.9,
합천,-3.1,
합천,-3.5,
합천,-3.9,
합천,-4.2,
합천,-5,
합천,-5.9,
합천,-7.3,0
합천,-8.2,
합천,0.2,
합천,0.5,
합천,0.5,0
합천,0.7,
합천,0.8,
합천,0.8,
합천,0.9,
합천,0.9,
합천,1,0.3
합천,1.1,
합천,1.3,
합천,1.7,
합천,1.8,
합천,10.1,
합천,10.1,
합천,10.1,29.7
합천,10.4,
합천,10.4,
합천,10.4,38
합천,10.5,
합천,10.5,
합천,10.6,
합천,10.6,0
합천,10.7,
합천,10.7,
합천,10.7,
합천,10.8,
합천,10.9,
합천,10.9,21.7
합천,11,
합천,11,
합천,11.1,
합천,11.2,
합천,11.2,
합천,11.2,
합천,11.3,9.3
합천,11.6,
합천,11.8,6.3
합천,11.9,
합천,12.1,
합천,12.3,
합천,12.4,
합천,12.4,
합천,12.4,
합천,12.5,
합천,12.6,
합천,12.7,
합천,12.8,
합천,12.8,
합천,12.9,
합천,13.1,
합천,13.2,0
합천,13.5,
합천,13.6,
합천,13.6,
합천,13.6,0.3
합천,13.7,
합천,13.8,
합천,13.9,2.3
합천,14.1,0.4
합천,14.2,
합천,14.3,
합천,14.3,0.3
합천,14.4,
합천,14.7,5.6
합천,14.8,
합천,14.9,22.6
합천,15.2,
합천,15.4,0
합천,15.4,17.6
합천,15.8,17.6
합천,15.8,9.8
합천,16,
합천,16,
합천,16.2,
합천,16.2,17.4
합천,16.6,
합천,16.6,0
합천,16.7,
합천,16.8,
합천,17,
합천,17,0.5
합천,17.1,0.6
합천,17.2,0
합천,17.4,19.8
합천,17.5,
합천,17.8,
합천,17.8,
합천,17.8,6.2
합천,17.9,
합천,18,
합천,18,20.2
합천,18.1,
합천,18.1,
합천,18.2,0
합천,18.4,0.8
합천,18.4,2.2
합천,19.1,
합천,19.4,
합천,19.4,
합천,19.5,0
합천,19.5,10.7
합천,19.7,
합천,19.8,
합천,19.9,
합천,2.3,
합천,2.3,
합천,2.4,
합천,2.5,
합천,2.7,
합천,2.7,
합천,20.1,
합천,20.1,4.9
합천,20.2,
합천,20.3,19
합천,20.4,
합천,20.4,11.6
합천,20.4,3.5
합천,20.4,4.6
합천,20.5,
합천,20.5,
합천,20.5,4.6
합천,20.6,0.4
합천,20.7,
합천,20.7,0.3
합천,20.7,2
합천,20.7,2.2
합천,20.8,
합천,20.8,1.1
합천,20.9,
합천,21,
합천,21,
합천,21.1,
합천,21.1,
합천,21.2,0.1
합천,21.2,11.8
합천,21.2,33.4
합천,21.3,0
합천,21.4,
합천,21.4,0
합천,21.4,1.9
합천,21.5,
합천,21.5,0.9
합천,21.6,
합천,21.6,0
합천,21.6,47.6
합천,21.7,
합천,21.7,
합천,21.7,0.9
합천,21.8,39.5
합천,21.8,52
합천,21.9,3.2
합천,21.9,7.6
합천,22,
합천,22,0.4
합천,22,39.4
합천,22,5.9
합천,22.1,
합천,22.1,
합천,22.1,1.2
합천,22.2,
합천,22.2,
합천,22.3,24.5
합천,22.4,
합천,22.5,
합천,22.5,0
합천,22.5,0
합천,22.6,
합천,22.6,
합천,22.6,
합천,22.6,53.7
합천,22.7,
합천,22.8,
합천,22.8,11
합천,22.9,0
합천,22.9,33.5
합천,23,
합천,23,10.2
합천,23.2,0.4
합천,23.3,12.8
합천,23.4,
합천,23.4,0
합천,23.4,56.4
합천,23.5,
합천,23.5,
합천,23.5,0.8
합천,23.6,
합천,23.7,
합천,23.7,
합천,23.8,
합천,23.8,
합천,23.9,0
합천,24,
합천,24.2,
합천,24.2,
합천,24.2,2
합천,24.2,7.6
합천,24.2,78.2
합천,24.4,
합천,24.5,
합천,24.5,
합천,24.5,
합천,24.6,9.6
합천,24.7,
합천,24.7,
합천,24.7,3.8
합천,24.8,0.1
합천,24.8,1.8
합천,24.8,14.1
합천,24.8,22.9
합천,24.8,6
합천,25,
합천,25,0.3
합천,25,0.6
합천,25.1,
합천,25.2,
합천,25.2,
합천,25.6,0
합천,25.9,1.8
합천,25.9,5.2
합천,26,
합천,26,3.4
합천,26.3,
합천,26.3,
합천,26.5,
합천,26.5,
합천,26.5,
합천,26.5,
합천,26.5,
합천,26.6,21.2
합천,26.8,
합천,26.8,
합천,26.9,
합천,27,
합천,27,
합천,27.2,0.7
합천,27.3,
합천,27.7,77.1
합천,27.9,2.5
합천,28,
합천,28.1,
합천,28.1,
합천,28.3,
합천,28.3,
합천,28.7,
합천,29,
합천,29.3,
합천,3,
합천,3,
합천,3.1,
합천,3.2,
합천,3.2,
합천,3.5,
합천,3.6,0.5
합천,3.7,
합천,3.7,5.1
합천,3.8,
합천,3.8,
합천,3.8,2
합천,3.9,
합천,3.9,3.4
합천,4.1,
합천,4.1,
합천,4.5,
합천,4.5,12
합천,4.6,
합천,4.6,
합천,4.6,
합천,4.8,
합천,4.9,0
합천,4.9,1.2
합천,4.9,5.8
합천,5,
합천,5.1,
합천,5.1,
합천,5.1,0
합천,5.2,
합천,5.4,0.3
합천,5.5,
합천,5.7,
합천,5.9,
합천,6,
합천,6.1,
합천,6.1,0
합천,6.2,
합천,6.2,
합천,6.3,
합천,6.3,13.6
합천,6.6,0.2
합천,6.9,
합천,7,
합천,7,
합천,7.1,
합천,7.1,
합천,7.1,
합천,7.1,
합천,7.5,
합천,7.6,
합천,7.7,
합천,7.7,
합천,7.7,1.1
합천,7.9,
합천,7.9,0
합천,7.9,11
합천,8.1,
합천,8.2,
합천,8.2,2.8
합천,8.3,
합천,8.3,
합천,8.5,
합천,8.5,
합천,8.5,0.2
합천,8.6,0
합천,8.7,0
합천,8.8,
합천,8.8,
합천,8.9,
합천,8.9,
합천,8.9,0.1
합천,8.9,19.4
합천,9,
합천,9.1,0.2
합천,9.2,
합천,9.3,
합천,9.3,
합천,9.4,
합천,9.5,
합천,9.5,
합천,9.5,6.4
합천,9.8,
합천,9.8,
합천,9.8,
합천,9.8,
합천,9.8,37.5
합천,9.9,
합천,9.9,
합천,9.9,
해남,-0.2,
해남,-0.2,0
해남,-0.2,1.1
해남,-0.4,
해남,-0.6,0
해남,-1.2,
해남,-1.5,
해남,-1.5,0
해남,-1.8,0
해남,-11.6,0.4
해남,-2.3,
해남,-2.3,0
해남,-2.3,0
해남,-2.4,0
해남,-2.4,0.1
해남,-2.6,0.2
해남,-3.1,0.2
해남,-3.9,2.2
해남,-4,1.6
해남,-4.9,0
해남,-5.1,0
해남,-7,1.2
해남,-7.8,0.1
해남,-8.3,0.8
해남,0,
해남,0,
해남,0.1,
해남,0.2,0
해남,0.3,
해남,0.5,0
해남,0.5,1
해남,0.7,
해남,0.7,1.2
해남,0.8,
해남,0.8,
해남,0.8,
해남,0.9,
해남,1,1
해남,1,1.2
해남,1.3,
해남,1.6,
해남,1.9,
해남,10,
해남,10,
해남,10,0.2
해남,10.1,
해남,10.1,
해남,10.1,6.6
해남,10.2,
해남,10.2,0.1
해남,10.4,
해남,10.4,
해남,10.5,
해남,10.6,
해남,10.6,0.3
해남,10.7,
해남,10.7,0.3
해남,10.7,18.2
해남,10.8,
해남,10.9,33.5
해남,11,
해남,11.2,
해남,11.2,
해남,11.2,1.4
해남,11.3,
해남,11.3,
해남,11.4,0.1
해남,11.4,34.6
해남,11.6,
해남,11.6,
해남,11.7,0
해남,11.8,
해남,11.9,
해남,12,
해남,12.1,
해남,12.1,
해남,12.2,
해남,12.3,
해남,12.4,
해남,12.5,
해남,12.7,0
해남,12.9,
해남,13.1,
해남,13.1,
해남,13.3,
해남,13.5,4
해남,13.9,22.9
해남,14,
해남,14,0.2
해남,14.3,10.6
해남,14.4,
해남,14.4,31.6
해남,14.6,
해남,14.7,
해남,14.8,
해남,14.8,5.4
해남,15,
해남,15,
해남,15,0.6
해남,15.4,3.1
해남,15.6,0
해남,15.6,4.5
해남,15.7,
해남,15.7,13.1
해남,15.9,
해남,16.1,
해남,16.2,
해남,16.5,
해남,16.6,
해남,16.7,0.8
해남,16.7,31.7
해남,16.8,
해남,16.9,
해남,17,0
해남,17.1,0
해남,17.2,5
해남,17.4,
해남,17.4,0
해남,17.7,
해남,18,
해남,18.1,
해남,18.3,0
해남,18.3,0
해남,18.4,
해남,18.8,0
해남,18.9,1.4
해남,19,
해남,19.2,
해남,19.5,3.2
해남,19.8,
해남,19.8,0
해남,19.9,
해남,19.9,39.9
해남,2.2,
해남,2.3,
해남,2.4,0
해남,2.4,0
해남,2.7,
해남,20,13.8
해남,20.3,
해남,20.3,
해남,20.4,
해남,20.4,
해남,20.6,
해남,20.7,
해남,20.8,
해남,20.8,0
해남,21,
해남,21,
해남,21,0
해남,21,19.4
해남,21.1,9.9
해남,21.3,0.8
해남,21.3,16.1
해남,21.4,
해남,21.4,0
해남,21.4,7.4
해남,21.5,
해남,21.5,0
해남,21.5,141.7
해남,21.5,22.8
해남,21.5,6.2
해남,21.6,0
해남,21.6,0.1
해남,21.7,0.1
해남,21.7,0.2
해남,21.8,
해남,21.9,
해남,21.9,
해남,21.9,
해남,21.9,1.5
해남,22,
해남,22,
해남,22,2.5
해남,22.1,
해남,22.1,
해남,22.2,
해남,22.2,
해남,22.3,
해남,22.3,0.5
해남,22.3,3.3
해남,22.4,0
해남,22.5,
해남,22.5,31.8
해남,22.6,
해남,22.6,
해남,22.6,0.1
해남,22.7,
해남,22.7,
해남,22.7,0.4
해남,22.7,36.5
해남,22.8,
해남,22.8,0
해남,22.9,
해남,22.9,
해남,22.9,
해남,22.9,12.2
해남,23,0
해남,23,17.2
해남,23.1,
해남,23.1,0.3
해남,23.1,0.6
해남,23.1,31.6
해남,23.3,
해남,23.3,
해남,23.4,10.7
해남,23.4,31.9
해남,23.5,
해남,23.5,0
해남,23.6,
해남,23.7,
해남,23.7,0
해남,23.7,0
해남,23.9,2.7
해남,24.1,
해남,24.1,23.1
해남,24.3,
해남,24.5,
해남,24.5,
해남,24.5,0
해남,24.6,28
해남,24.9,16.2
해남,24.9,297.3
해남,25,0
해남,25.2,11.3
해남,25.2,22.7
해남,25.3,1.5
해남,25.4,0
해남,25.4,9.4
해남,25.5,0
해남,25.6,
해남,25.6,
해남,25.6,0
해남,25.6,0
해남,25.6,0
해남,25.6,12.1
해남,25.7,
해남,25.7,0.1
해남,25.8,5.8
해남,25.9,0
해남,25.9,14.4
해남,26.1,
해남,26.1,0
해남,26.1,2.9
해남,26.2,
해남,26.2,0
해남,26.5,6.2
해남,26.6,
해남,26.7,29
해남,26.7,3.8
해남,26.7,4
해남,26.9,8.8
해남,27.1,0.3
해남,27.2,
해남,27.2,
해남,27.2,
해남,27.2,
해남,27.3,
해남,27.3,
해남,27.5,
해남,27.5,0
해남,27.6,
해남,27.6,
해남,27.7,
해남,27.7,
해남,27.9,
해남,27.9,
해남,27.9,19
해남,28,
해남,28,
해남,28,0
해남,28.6,0.7
해남,28.9,
해남,3,0.1
해남,3.1,
해남,3.1,
해남,3.1,0.2
해남,3.4,
해남,3.7,
해남,3.7,0
해남,3.7,0.3
해남,3.8,
해남,3.8,0
해남,4,
해남,4.1,
해남,4.1,
해남,4.3,
해남,4.3,
해남,4.3,
해남,4.4,
해남,4.6,
해남,4.7,
해남,5,
해남,5.1,
해남,5.4,0
해남,5.4,5.1
해남,5.5,0
해남,5.9,
해남,5.9,
해남,5.9,3.1
해남,6,
해남,6.1,
해남,6.2,
해남,6.2,
해남,6.2,0
해남,6.3,
해남,6.5,
해남,6.5,9
해남,6.6,
해남,6.6,
해남,6.7,1.8
해남,6.8,
해남,6.8,1.5
해남,6.9,
해남,6.9,3.8
해남,7.1,
해남,7.1,
해남,7.1,
해남,7.2,
해남,7.2,
해남,7.3,
해남,7.3,
해남,7.3,
해남,7.3,
해남,7.3,0
해남,7.4,
해남,7.4,10.4
해남,7.4,12.4
해남,7.5,
해남,7.6,
해남,7.6,
해남,8,
해남,8,
해남,8.1,
해남,8.2,0.8
해남,8.3,
해남,8.3,13.9
해남,8.4,2.8
해남,8.4,6.2
해남,8.5,
해남,8.6,
해남,8.6,16.4
해남,8.6,2.8
해남,8.7,
해남,8.7,2.1
해남,8.7,22.1
해남,8.8,
해남,8.8,0.1
해남,8.9,
해남,9,
해남,9,
해남,9,
해남,9.1,
해남,9.1,0
해남,9.2,0
해남,9.2,11.5
해남,9.2,3.7
해남,9.2,7.6
해남,9.3,0.5
해남,9.4,1
해남,9.4,24
해남,9.6,
해남,9.9,
해남,9.9,
해남,9.9,0.2
홍성,-0.4,
홍성,-1.2,
홍성,-1.4,
홍성,-1.6,
홍성,-1.6,0
홍성,-1.7,2.1
홍성,-1.7,2.1
홍성,-11.3,2.9
홍성,-12.9,0.1
홍성,-14,0.2
홍성,-2,0.9
홍성,-2.2,
홍성,-2.2,4.4
홍성,-2.3,0.2
홍성,-2.4,
홍성,-2.9,0.1
홍성,-2.9,0.7
홍성,-3,0.5
홍성,-3.2,1.6
홍성,-3.6,0.3
홍성,-3.7,2.7
홍성,-3.8,0
홍성,-4.1,0
홍성,-4.5,
홍성,-4.6,
홍성,-4.8,1
홍성,-4.9,1.1
홍성,-5.5,
홍성,-5.8,0
홍성,-6,
홍성,-6,2
홍성,-6.1,0
홍성,-7.1,
홍성,-7.7,0.2
홍성,-8.6,0
홍성,-9.4,
홍성,0.1,0.2
홍성,0.2,0
홍성,0.4,
홍성,0.8,
홍성,0.9,
홍성,1,
홍성,1.1,0
홍성,1.2,0
홍성,1.3,
홍성,1.4,1.3
홍성,1.8,
홍성,1.8,
홍성,1.9,0
홍성,1.9,1.8
홍성,10,
홍성,10,0.7
홍성,10.1,
홍성,10.1,
홍성,10.2,
홍성,10.2,
홍성,10.3,
홍성,10.4,
홍성,10.4,
홍성,10.4,0.2
홍성,10.5,
홍성,10.5,
홍성,10.6,0.2
홍성,10.7,
홍성,10.7,31.6
홍성,10.7,6.3
홍성,10.9,
홍성,10.9,0
홍성,11,
홍성,11,0
홍성,11.2,
홍성,11.3,1.6
홍성,11.4,
홍성,11.4,
홍성,11.4,14.5
홍성,11.5,
홍성,11.8,
홍성,11.8,
홍성,11.8,21.6
홍성,11.9,
홍성,11.9,
홍성,11.9,8.1
홍성,12,
홍성,12.2,
홍성,12.2,
홍성,12.2,0.8
홍성,12.3,
홍성,12.3,1.2
홍성,12.4,
홍성,12.6,0
홍성,12.7,
홍성,12.7,
홍성,12.9,
홍성,12.9,
홍성,13,
홍성,13,
홍성,13,21.1
홍성,13.8,
홍성,13.8,
홍성,13.8,2.9
홍성,13.9,
홍성,14.1,
홍성,14.5,
홍성,14.5,0
홍성,14.5,1.2
홍성,14.8,2.9
홍성,14.9,
홍성,14.9,2.1
홍성,14.9,38.3
홍성,15.1,
홍성,15.1,39.3
홍성,15.5,18.3
홍성,15.7,1.4
홍성,15.9,
홍성,15.9,4.3
홍성,15.9,4.8
홍성,16,
홍성,16.3,
홍성,16.3,
홍성,16.4,0.2
홍성,16.6,
홍성,16.6,0.6
홍성,16.9,11.3
홍성,17.2,
홍성,17.2,1.9
홍성,17.4,
홍성,17.8,0
홍성,18,0
홍성,18.1,0
홍성,18.3,20.2
홍성,18.4,
홍성,18.4,1
홍성,18.5,
홍성,18.7,
홍성,18.7,4.4
홍성,18.8,
홍성,18.9,
홍성,19.1,0
홍성,19.2,
홍성,19.2,18.3
홍성,19.2,3.5
홍성,19.4,
홍성,19.4,0.6
홍성,19.7,
홍성,2.1,
홍성,2.3,
홍성,2.4,
홍성,2.5,
홍성,2.5,
홍성,2.7,
홍성,2.7,0
홍성,2.8,
홍성,20,
홍성,20,4.9
홍성,20.2,
홍성,20.3,
홍성,20.3,25.3
홍성,20.3,44
홍성,20.4,2.3
홍성,20.4,6.1
홍성,20.5,1.2
홍성,20.6,
홍성,20.6,13.2
홍성,20.6,3.4
홍성,20.7,0.6
홍성,20.8,
홍성,20.8,
홍성,20.8,6.2
홍성,20.9,
홍성,20.9,
홍성,21,18
홍성,21.1,0
홍성,21.2,14.8
홍성,21.3,
홍성,21.4,0.8
홍성,21.4,4
홍성,21.5,0
홍성,21.5,0
홍성,21.6,
홍성,21.6,5.5
홍성,21.7,30.1
홍성,21.8,
홍성,21.8,6.6
홍성,21.9,
홍성,21.9,
홍성,21.9,
홍성,21.9,0
홍성,21.9,1.8
홍성,21.9,85.7
홍성,22,
홍성,22.1,
홍성,22.1,
홍성,22.1,0
홍성,22.2,
홍성,22.2,0
홍성,22.3,2
홍성,22.3,22
홍성,22.5,
홍성,22.5,
홍성,22.5,147.4
홍성,22.6,
홍성,22.6,
홍성,22.6,0
홍성,22.6,4.1
홍성,22.7,
홍성,22.7,
홍성,22.8,
홍성,22.8,1.1
홍성,22.8,34.3
홍성,22.9,
홍성,22.9,
홍성,23,
홍성,23,
홍성,23,
홍성,23,1.5
홍성,23.1,71.1
홍성,23.2,
홍성,23.2,
홍성,23.2,
홍성,23.2,0.1
홍성,23.2,1.1
홍성,23.2,30.9
홍성,23.3,
홍성,23.3,0.3
홍성,23.5,0
홍성,23.7,
홍성,23.7,8.4
홍성,23.9,
홍성,23.9,0
홍성,24.1,9.5
홍성,24.1,9.8
홍성,24.2,
홍성,24.3,26.9
홍성,24.3,33
홍성,24.6,0
홍성,24.8,0
홍성,24.8,5.8
홍성,24.8,5.9
홍성,25,1
홍성,25.1,
홍성,25.1,
홍성,25.2,
홍성,25.2,1.1
홍성,25.2,13.8
홍성,25.4,
홍성,25.5,1.5
홍성,25.5,3.8
홍성,25.6,
홍성,25.6,
홍성,25.6,0.1
홍성,25.6,13.9
홍성,25.6,2
홍성,25.8,
홍성,25.8,
홍성,25.8,1.2
홍성,26,0
홍성,26.1,
홍성,26.1,
홍성,26.2,0
홍성,26.4,
홍성,26.7,4.7
홍성,26.9,
홍성,27,0
홍성,27.1,
홍성,27.3,
홍성,27.4,
홍성,27.5,
홍성,27.5,0.1
홍성,27.6,
홍성,27.7,
홍성,27.8,
홍성,28,
홍성,28,
홍성,28.1,
홍성,28.1,
홍성,28.2,
홍성,28.2,
홍성,28.4,0
홍성,28.5,
홍성,28.5,
홍성,28.5,
홍성,28.7,0
홍성,28.8,
홍성,3,0.8
홍성,3.3,0
홍성,3.4,
홍성,3.4,0
홍성,3.5,
홍성,3.6,
홍성,3.6,13.7
홍성,3.7,
홍성,3.8,
홍성,3.8,
홍성,3.9,
홍성,4.1,
홍성,4.4,
홍성,4.4,
홍성,4.5,2.7
홍성,4.6,0.5
홍성,4.6,1.9
홍성,4.8,
홍성,5,
홍성,5.1,2.3
홍성,5.2,7.6
홍성,5.3,
홍성,5.5,
홍성,5.5,
홍성,5.6,
홍성,5.7,
홍성,5.7,
홍성,5.7,
홍성,5.8,0
홍성,5.9,
홍성,5.9,1.2
홍성,5.9,61.4
홍성,6,6.7
홍성,6.1,
홍성,6.2,
홍성,6.3,
홍성,6.4,
홍성,6.5,
홍성,6.5,
홍성,6.6,
홍성,6.6,
홍성,6.7,
홍성,6.8,
홍성,6.8,6.3
홍성,6.9,2.4
홍성,7.1,2.2
홍성,7.2,
홍성,7.2,37.8
홍성,7.3,0
홍성,7.3,1.8
홍성,7.4,
홍성,7.5,
홍성,7.6,
홍성,7.6,
홍성,7.6,
홍성,7.8,0.1
홍성,7.8,0.4
홍성,8,
홍성,8,2.9
홍성,8.1,
홍성,8.1,
홍성,8.1,0
홍성,8.2,
홍성,8.2,1.3
홍성,8.2,7.2
홍성,8.3,0
홍성,8.4,
홍성,8.4,
홍성,8.5,
홍성,8.8,
홍성,8.8,
홍성,8.9,
홍성,9.1,
홍성,9.1,
홍성,9.1,2.2
홍성,9.4,
홍성,9.4,1.6
홍성,9.6,1.3
홍성,9.7,31.8
홍성,9.8,
홍성,9.8,
홍성,9.9,
홍천,-0.1,
홍천,-0.2,
홍천,-0.5,0.1
홍천,-0.7,
홍천,-0.8,
홍천,-0.9,
홍천,-1,
홍천,-1.2,
홍천,-1.2,0
홍천,-1.2,0.1
홍천,-1.3,
홍천,-1.4,
홍천,-1.5,
홍천,-10.3,
홍천,-10.6,
홍천,-11,
홍천,-12.4,
홍천,-13.9,0.6
홍천,-14.2,
홍천,-15.1,
홍천,-2.4,1.1
홍천,-2.7,
홍천,-2.8,
홍천,-2.8,
홍천,-3.2,
홍천,-3.3,0.7
홍천,-3.5,0.9
홍천,-3.7,
홍천,-4,
홍천,-4.2,0
홍천,-4.4,
홍천,-4.6,0.8
홍천,-4.9,0
홍천,-5.4,2.2
홍천,-5.5,
홍천,-5.7,0.7
홍천,-5.8,
홍천,-5.9,0
홍천,-6.3,
홍천,-6.9,0.1
홍천,-6.9,1.6
홍천,-7,
홍천,-7.1,
홍천,-7.3,
홍천,-7.3,0.8
홍천,-7.5,
홍천,-7.6,0.6
홍천,-8.1,
홍천,-8.7,
홍천,-9.2,
홍천,-9.5,
홍천,-9.6,1.2
홍천,0.3,
홍천,0.3,0.3
홍천,0.5,
홍천,0.5,
홍천,0.5,1.3
홍천,0.7,
홍천,0.7,
홍천,0.7,
홍천,0.8,
홍천,0.8,0
홍천,0.9,
홍천,0.9,4.9
홍천,1,
홍천,1.1,
홍천,1.2,
홍천,1.4,
홍천,1.4,0.1
홍천,1.4,0.1
홍천,1.6,1
홍천,1.7,0
홍천,1.9,
홍천,10,16.8
홍천,10.2,0.5
홍천,10.2,6
홍천,10.3,0
홍천,10.4,
홍천,10.6,
홍천,10.6,
홍천,10.6,22.7
홍천,10.7,
홍천,10.7,0
홍천,10.8,
홍천,10.8,
홍천,10.9,
홍천,10.9,
홍천,11,
홍천,11.2,
홍천,11.2,
홍천,11.2,2.2
홍천,11.6,1.2
홍천,11.7,
홍천,11.7,47.8
홍천,11.9,
홍천,11.9,12.9
홍천,12.1,
홍천,12.1,2.1
홍천,12.1,22.6
홍천,12.4,
홍천,12.4,
홍천,12.9,
홍천,12.9,5
홍천,12.9,8.1
홍천,13.1,
홍천,13.1,
홍천,13.2,6.2
홍천,13.5,
홍천,13.6,
홍천,13.8,
홍천,14,3.8
홍천,14.1,29.3
홍천,14.2,
홍천,14.2,0
홍천,14.3,5.8
홍천,14.5,0.7
홍천,14.6,
홍천,14.8,1.9
홍천,14.9,
홍천,14.9,4.3
홍천,15.1,
홍천,15.2,
홍천,15.4,0.4
홍천,15.5,
홍천,15.5,
홍천,15.5,68
홍천,16.1,
홍천,16.1,0
홍천,16.5,1.4
홍천,16.7,
홍천,16.7,6
홍천,16.8,
홍천,16.9,
홍천,17.3,3.1
홍천,17.5,
홍천,17.6,1.4
홍천,17.6,6.2
홍천,17.7,
홍천,17.8,2.4
홍천,17.9,
홍천,18,
홍천,18,1.5
홍천,18.1,
홍천,18.2,10.8
홍천,18.2,2.2
홍천,18.4,
홍천,18.4,24.9
홍천,18.5,17.1
홍천,18.7,
홍천,18.8,0
홍천,19,
홍천,19,
홍천,19,0.8
홍천,19.1,
홍천,19.1,
홍천,19.1,0.3
홍천,19.1,19.8
홍천,19.1,56.4
홍천,19.2,6.1
홍천,19.3,
홍천,19.4,0
홍천,19.5,
홍천,19.5,1.7
홍천,19.6,
홍천,19.6,0
홍천,19.6,14.9
홍천,19.7,
홍천,19.7,12.2
홍천,19.8,
홍천,19.8,11.2
홍천,19.9,
홍천,19.9,8.3
홍천,2,
홍천,2,2.7
홍천,2.1,
홍천,2.5,
홍천,2.6,
홍천,2.7,
홍천,2.8,
홍천,2.8,23.6
홍천,2.9,
홍천,2.9,
홍천,2.9,
홍천,2.9,
홍천,2.9,0
홍천,20,0
홍천,20,30.6
홍천,20.1,
홍천,20.1,
홍천,20.1,1.7
홍천,20.2,
홍천,20.2,5.2
홍천,20.4,
홍천,20.5,0
홍천,20.5,3.6
홍천,20.5,33.1
홍천,20.6,
홍천,20.6,0.5
홍천,20.9,
홍천,20.9,
홍천,20.9,0
홍천,21,
홍천,21,38.1
홍천,21.2,
홍천,21.2,0.7
홍천,21.2,9.2
홍천,21.3,0.3
홍천,21.5,
홍천,21.5,29.6
홍천,21.6,
홍천,21.6,
홍천,21.6,2.1
홍천,21.6,5
홍천,21.7,
홍천,21.7,
홍천,21.8,
홍천,22,
홍천,22,
홍천,22,
홍천,22,
홍천,22,
홍천,22,0.2
홍천,22.2,
홍천,22.2,
홍천,22.2,0
홍천,22.2,1.7
홍천,22.2,8.2
홍천,22.3,0
홍천,22.4,1.6
홍천,22.5,0
홍천,22.8,0
홍천,23,
홍천,23,10.7
홍천,23,2.3
홍천,23.1,0
홍천,23.1,0.1
홍천,23.2,
홍천,23.2,0.4
홍천,23.2,6.2
홍천,23.3,
홍천,23.3,
홍천,23.3,
홍천,23.3,
홍천,23.5,0
홍천,23.5,17.4
홍천,23.6,
홍천,23.6,0.8
홍천,23.8,
홍천,24,
홍천,24,4.2
홍천,24.3,
